dataset,image_id,image_path,gender,race,age
fairface,fairface_005885,data/raw/fairface/fairface_005885.jpg,0,2,2
fairface,fairface_005507,data/raw/fairface/fairface_005507.jpg,1,0,4
fairface,fairface_009946,data/raw/fairface/fairface_009946.jpg,1,6,2
fairface,fairface_009286,data/raw/fairface/fairface_009286.jpg,0,4,3
fairface,fairface_007086,data/raw/fairface/fairface_007086.jpg,1,0,3
fairface,fairface_003893,data/raw/fairface/fairface_003893.jpg,0,1,7
fairface,fairface_002692,data/raw/fairface/fairface_002692.jpg,1,4,4
fairface,fairface_007624,data/raw/fairface/fairface_007624.jpg,1,0,3
fairface,fairface_007557,data/raw/fairface/fairface_007557.jpg,0,5,3
fairface,fairface_007090,data/raw/fairface/fairface_007090.jpg,0,3,3
fairface,fairface_005713,data/raw/fairface/fairface_005713.jpg,0,3,4
fairface,fairface_009910,data/raw/fairface/fairface_009910.jpg,0,2,2
fairface,fairface_006946,data/raw/fairface/fairface_006946.jpg,1,2,1
fairface,fairface_009462,data/raw/fairface/fairface_009462.jpg,1,3,5
fairface,fairface_009287,data/raw/fairface/fairface_009287.jpg,1,3,2
fairface,fairface_000057,data/raw/fairface/fairface_000057.jpg,0,5,5
fairface,fairface_006012,data/raw/fairface/fairface_006012.jpg,0,4,3
fairface,fairface_001777,data/raw/fairface/fairface_001777.jpg,0,2,2
fairface,fairface_007774,data/raw/fairface/fairface_007774.jpg,1,1,3
fairface,fairface_004112,data/raw/fairface/fairface_004112.jpg,0,2,7
fairface,fairface_005209,data/raw/fairface/fairface_005209.jpg,1,0,5
fairface,fairface_008211,data/raw/fairface/fairface_008211.jpg,1,2,5
fairface,fairface_002250,data/raw/fairface/fairface_002250.jpg,1,6,1
fairface,fairface_002019,data/raw/fairface/fairface_002019.jpg,1,3,3
fairface,fairface_007359,data/raw/fairface/fairface_007359.jpg,1,1,4
fairface,fairface_002996,data/raw/fairface/fairface_002996.jpg,1,1,5
fairface,fairface_000291,data/raw/fairface/fairface_000291.jpg,0,3,3
fairface,fairface_004970,data/raw/fairface/fairface_004970.jpg,1,3,4
fairface,fairface_005246,data/raw/fairface/fairface_005246.jpg,0,0,2
fairface,fairface_003269,data/raw/fairface/fairface_003269.jpg,0,4,3
fairface,fairface_009101,data/raw/fairface/fairface_009101.jpg,1,3,5
fairface,fairface_003817,data/raw/fairface/fairface_003817.jpg,1,5,4
fairface,fairface_003249,data/raw/fairface/fairface_003249.jpg,1,0,3
fairface,fairface_008651,data/raw/fairface/fairface_008651.jpg,1,3,6
fairface,fairface_006059,data/raw/fairface/fairface_006059.jpg,0,4,4
fairface,fairface_001926,data/raw/fairface/fairface_001926.jpg,1,0,5
fairface,fairface_002863,data/raw/fairface/fairface_002863.jpg,0,1,2
fairface,fairface_002686,data/raw/fairface/fairface_002686.jpg,0,5,2
fairface,fairface_008612,data/raw/fairface/fairface_008612.jpg,1,0,4
fairface,fairface_001732,data/raw/fairface/fairface_001732.jpg,1,2,2
fairface,fairface_007345,data/raw/fairface/fairface_007345.jpg,0,4,3
fairface,fairface_006057,data/raw/fairface/fairface_006057.jpg,0,4,3
fairface,fairface_004800,data/raw/fairface/fairface_004800.jpg,1,6,3
fairface,fairface_006437,data/raw/fairface/fairface_006437.jpg,0,1,3
fairface,fairface_004959,data/raw/fairface/fairface_004959.jpg,0,5,3
fairface,fairface_004471,data/raw/fairface/fairface_004471.jpg,1,3,5
fairface,fairface_004832,data/raw/fairface/fairface_004832.jpg,0,1,5
fairface,fairface_001053,data/raw/fairface/fairface_001053.jpg,0,1,3
fairface,fairface_006404,data/raw/fairface/fairface_006404.jpg,1,2,3
fairface,fairface_001753,data/raw/fairface/fairface_001753.jpg,0,3,1
fairface,fairface_008561,data/raw/fairface/fairface_008561.jpg,1,0,0
fairface,fairface_007476,data/raw/fairface/fairface_007476.jpg,1,5,3
fairface,fairface_005380,data/raw/fairface/fairface_005380.jpg,1,4,4
fairface,fairface_007190,data/raw/fairface/fairface_007190.jpg,0,5,3
fairface,fairface_002343,data/raw/fairface/fairface_002343.jpg,1,0,3
fairface,fairface_002153,data/raw/fairface/fairface_002153.jpg,0,5,4
fairface,fairface_000607,data/raw/fairface/fairface_000607.jpg,0,5,3
fairface,fairface_004293,data/raw/fairface/fairface_004293.jpg,1,0,3
fairface,fairface_002983,data/raw/fairface/fairface_002983.jpg,1,0,1
fairface,fairface_009528,data/raw/fairface/fairface_009528.jpg,0,5,5
fairface,fairface_006423,data/raw/fairface/fairface_006423.jpg,0,3,2
fairface,fairface_003173,data/raw/fairface/fairface_003173.jpg,0,2,6
fairface,fairface_004430,data/raw/fairface/fairface_004430.jpg,0,2,6
fairface,fairface_003504,data/raw/fairface/fairface_003504.jpg,1,3,3
fairface,fairface_008144,data/raw/fairface/fairface_008144.jpg,1,3,4
fairface,fairface_005050,data/raw/fairface/fairface_005050.jpg,0,5,4
fairface,fairface_009428,data/raw/fairface/fairface_009428.jpg,0,0,3
fairface,fairface_001454,data/raw/fairface/fairface_001454.jpg,1,2,1
fairface,fairface_006904,data/raw/fairface/fairface_006904.jpg,0,4,3
fairface,fairface_009477,data/raw/fairface/fairface_009477.jpg,0,1,5
fairface,fairface_003830,data/raw/fairface/fairface_003830.jpg,1,5,4
fairface,fairface_005845,data/raw/fairface/fairface_005845.jpg,1,1,6
fairface,fairface_006064,data/raw/fairface/fairface_006064.jpg,1,4,2
fairface,fairface_006269,data/raw/fairface/fairface_006269.jpg,0,6,3
fairface,fairface_006784,data/raw/fairface/fairface_006784.jpg,0,2,3
fairface,fairface_002838,data/raw/fairface/fairface_002838.jpg,1,1,3
fairface,fairface_003825,data/raw/fairface/fairface_003825.jpg,0,3,4
fairface,fairface_000815,data/raw/fairface/fairface_000815.jpg,1,1,1
fairface,fairface_001725,data/raw/fairface/fairface_001725.jpg,1,6,3
fairface,fairface_008861,data/raw/fairface/fairface_008861.jpg,1,1,2
fairface,fairface_007316,data/raw/fairface/fairface_007316.jpg,0,3,3
fairface,fairface_008017,data/raw/fairface/fairface_008017.jpg,1,2,1
fairface,fairface_007859,data/raw/fairface/fairface_007859.jpg,0,1,1
fairface,fairface_004032,data/raw/fairface/fairface_004032.jpg,0,2,2
fairface,fairface_006339,data/raw/fairface/fairface_006339.jpg,1,6,5
fairface,fairface_000103,data/raw/fairface/fairface_000103.jpg,1,1,4
fairface,fairface_009497,data/raw/fairface/fairface_009497.jpg,1,3,5
fairface,fairface_002053,data/raw/fairface/fairface_002053.jpg,1,4,4
fairface,fairface_008352,data/raw/fairface/fairface_008352.jpg,1,3,3
fairface,fairface_008193,data/raw/fairface/fairface_008193.jpg,0,6,3
fairface,fairface_006387,data/raw/fairface/fairface_006387.jpg,0,0,3
fairface,fairface_003837,data/raw/fairface/fairface_003837.jpg,0,3,5
fairface,fairface_001463,data/raw/fairface/fairface_001463.jpg,0,5,6
fairface,fairface_000342,data/raw/fairface/fairface_000342.jpg,1,1,3
fairface,fairface_008253,data/raw/fairface/fairface_008253.jpg,1,5,3
fairface,fairface_005227,data/raw/fairface/fairface_005227.jpg,1,5,3
fairface,fairface_000770,data/raw/fairface/fairface_000770.jpg,0,5,7
fairface,fairface_001778,data/raw/fairface/fairface_001778.jpg,0,3,3
fairface,fairface_007874,data/raw/fairface/fairface_007874.jpg,1,5,3
fairface,fairface_009758,data/raw/fairface/fairface_009758.jpg,0,0,3
fairface,fairface_001524,data/raw/fairface/fairface_001524.jpg,1,3,3
fairface,fairface_006709,data/raw/fairface/fairface_006709.jpg,0,4,7
fairface,fairface_000982,data/raw/fairface/fairface_000982.jpg,0,1,2
fairface,fairface_004997,data/raw/fairface/fairface_004997.jpg,0,2,4
fairface,fairface_000143,data/raw/fairface/fairface_000143.jpg,1,0,8
fairface,fairface_003058,data/raw/fairface/fairface_003058.jpg,0,0,1
fairface,fairface_006747,data/raw/fairface/fairface_006747.jpg,1,4,3
fairface,fairface_000243,data/raw/fairface/fairface_000243.jpg,0,2,5
fairface,fairface_004062,data/raw/fairface/fairface_004062.jpg,1,3,4
fairface,fairface_007683,data/raw/fairface/fairface_007683.jpg,1,0,4
fairface,fairface_002883,data/raw/fairface/fairface_002883.jpg,0,3,3
fairface,fairface_007083,data/raw/fairface/fairface_007083.jpg,1,5,5
fairface,fairface_001852,data/raw/fairface/fairface_001852.jpg,0,2,1
fairface,fairface_002344,data/raw/fairface/fairface_002344.jpg,0,1,3
fairface,fairface_009672,data/raw/fairface/fairface_009672.jpg,0,1,3
fairface,fairface_004755,data/raw/fairface/fairface_004755.jpg,1,6,3
fairface,fairface_001102,data/raw/fairface/fairface_001102.jpg,0,1,1
fairface,fairface_006384,data/raw/fairface/fairface_006384.jpg,0,0,3
fairface,fairface_004974,data/raw/fairface/fairface_004974.jpg,1,0,1
fairface,fairface_005564,data/raw/fairface/fairface_005564.jpg,0,4,2
fairface,fairface_008533,data/raw/fairface/fairface_008533.jpg,1,6,3
fairface,fairface_004204,data/raw/fairface/fairface_004204.jpg,1,0,4
fairface,fairface_005456,data/raw/fairface/fairface_005456.jpg,1,3,3
fairface,fairface_001468,data/raw/fairface/fairface_001468.jpg,1,3,2
fairface,fairface_006492,data/raw/fairface/fairface_006492.jpg,1,2,2
fairface,fairface_006988,data/raw/fairface/fairface_006988.jpg,0,1,4
fairface,fairface_008344,data/raw/fairface/fairface_008344.jpg,0,0,1
fairface,fairface_006469,data/raw/fairface/fairface_006469.jpg,0,3,3
fairface,fairface_001247,data/raw/fairface/fairface_001247.jpg,0,5,2
fairface,fairface_004312,data/raw/fairface/fairface_004312.jpg,0,3,5
fairface,fairface_001764,data/raw/fairface/fairface_001764.jpg,0,4,3
fairface,fairface_009324,data/raw/fairface/fairface_009324.jpg,1,2,3
fairface,fairface_008182,data/raw/fairface/fairface_008182.jpg,0,4,3
fairface,fairface_003349,data/raw/fairface/fairface_003349.jpg,1,2,3
fairface,fairface_002658,data/raw/fairface/fairface_002658.jpg,0,2,6
fairface,fairface_005546,data/raw/fairface/fairface_005546.jpg,1,5,3
fairface,fairface_008611,data/raw/fairface/fairface_008611.jpg,0,4,3
fairface,fairface_003443,data/raw/fairface/fairface_003443.jpg,0,1,3
fairface,fairface_007749,data/raw/fairface/fairface_007749.jpg,0,6,4
fairface,fairface_007563,data/raw/fairface/fairface_007563.jpg,1,1,3
fairface,fairface_006377,data/raw/fairface/fairface_006377.jpg,1,4,5
fairface,fairface_005082,data/raw/fairface/fairface_005082.jpg,1,0,5
fairface,fairface_005579,data/raw/fairface/fairface_005579.jpg,0,1,7
fairface,fairface_001506,data/raw/fairface/fairface_001506.jpg,1,5,1
fairface,fairface_003841,data/raw/fairface/fairface_003841.jpg,0,0,2
fairface,fairface_005339,data/raw/fairface/fairface_005339.jpg,1,5,3
fairface,fairface_002429,data/raw/fairface/fairface_002429.jpg,0,2,1
fairface,fairface_000752,data/raw/fairface/fairface_000752.jpg,0,0,3
fairface,fairface_004810,data/raw/fairface/fairface_004810.jpg,0,1,4
fairface,fairface_003461,data/raw/fairface/fairface_003461.jpg,1,2,5
fairface,fairface_009280,data/raw/fairface/fairface_009280.jpg,0,1,4
fairface,fairface_000089,data/raw/fairface/fairface_000089.jpg,1,1,6
fairface,fairface_002006,data/raw/fairface/fairface_002006.jpg,1,4,2
fairface,fairface_004149,data/raw/fairface/fairface_004149.jpg,0,3,2
fairface,fairface_004864,data/raw/fairface/fairface_004864.jpg,0,3,3
fairface,fairface_004931,data/raw/fairface/fairface_004931.jpg,0,2,1
fairface,fairface_009841,data/raw/fairface/fairface_009841.jpg,1,0,5
fairface,fairface_002000,data/raw/fairface/fairface_002000.jpg,1,1,4
fairface,fairface_006945,data/raw/fairface/fairface_006945.jpg,1,0,3
fairface,fairface_007612,data/raw/fairface/fairface_007612.jpg,1,3,6
fairface,fairface_008817,data/raw/fairface/fairface_008817.jpg,0,3,3
fairface,fairface_002028,data/raw/fairface/fairface_002028.jpg,0,6,3
fairface,fairface_006341,data/raw/fairface/fairface_006341.jpg,1,4,5
fairface,fairface_005183,data/raw/fairface/fairface_005183.jpg,0,1,7
fairface,fairface_004653,data/raw/fairface/fairface_004653.jpg,0,3,3
fairface,fairface_005677,data/raw/fairface/fairface_005677.jpg,1,5,3
fairface,fairface_000084,data/raw/fairface/fairface_000084.jpg,0,3,3
fairface,fairface_006003,data/raw/fairface/fairface_006003.jpg,0,3,3
fairface,fairface_005969,data/raw/fairface/fairface_005969.jpg,0,5,3
fairface,fairface_008786,data/raw/fairface/fairface_008786.jpg,1,2,2
fairface,fairface_008346,data/raw/fairface/fairface_008346.jpg,0,0,4
fairface,fairface_000034,data/raw/fairface/fairface_000034.jpg,1,0,3
fairface,fairface_009806,data/raw/fairface/fairface_009806.jpg,0,3,3
fairface,fairface_004477,data/raw/fairface/fairface_004477.jpg,0,0,3
fairface,fairface_009061,data/raw/fairface/fairface_009061.jpg,0,3,3
fairface,fairface_004490,data/raw/fairface/fairface_004490.jpg,0,0,3
fairface,fairface_007727,data/raw/fairface/fairface_007727.jpg,0,6,1
fairface,fairface_004214,data/raw/fairface/fairface_004214.jpg,0,5,1
fairface,fairface_004548,data/raw/fairface/fairface_004548.jpg,0,4,2
fairface,fairface_006907,data/raw/fairface/fairface_006907.jpg,0,6,5
fairface,fairface_000074,data/raw/fairface/fairface_000074.jpg,1,1,4
fairface,fairface_002948,data/raw/fairface/fairface_002948.jpg,0,5,6
fairface,fairface_002921,data/raw/fairface/fairface_002921.jpg,1,4,0
fairface,fairface_004907,data/raw/fairface/fairface_004907.jpg,0,2,7
fairface,fairface_008558,data/raw/fairface/fairface_008558.jpg,0,2,6
fairface,fairface_001345,data/raw/fairface/fairface_001345.jpg,0,5,1
fairface,fairface_008886,data/raw/fairface/fairface_008886.jpg,0,1,6
fairface,fairface_001601,data/raw/fairface/fairface_001601.jpg,0,5,2
fairface,fairface_009230,data/raw/fairface/fairface_009230.jpg,0,2,4
fairface,fairface_005720,data/raw/fairface/fairface_005720.jpg,0,6,2
fairface,fairface_001143,data/raw/fairface/fairface_001143.jpg,0,3,0
fairface,fairface_004771,data/raw/fairface/fairface_004771.jpg,1,6,3
fairface,fairface_003883,data/raw/fairface/fairface_003883.jpg,1,4,7
fairface,fairface_006217,data/raw/fairface/fairface_006217.jpg,1,2,7
fairface,fairface_007962,data/raw/fairface/fairface_007962.jpg,0,2,5
fairface,fairface_000709,data/raw/fairface/fairface_000709.jpg,1,5,5
fairface,fairface_006229,data/raw/fairface/fairface_006229.jpg,0,6,2
fairface,fairface_004058,data/raw/fairface/fairface_004058.jpg,0,6,3
fairface,fairface_003828,data/raw/fairface/fairface_003828.jpg,1,1,6
fairface,fairface_007128,data/raw/fairface/fairface_007128.jpg,1,5,3
fairface,fairface_003428,data/raw/fairface/fairface_003428.jpg,0,2,5
fairface,fairface_007199,data/raw/fairface/fairface_007199.jpg,0,3,1
fairface,fairface_001119,data/raw/fairface/fairface_001119.jpg,1,3,3
fairface,fairface_004243,data/raw/fairface/fairface_004243.jpg,1,3,3
fairface,fairface_000296,data/raw/fairface/fairface_000296.jpg,0,6,4
fairface,fairface_007288,data/raw/fairface/fairface_007288.jpg,1,4,4
fairface,fairface_000718,data/raw/fairface/fairface_000718.jpg,1,3,3
fairface,fairface_001180,data/raw/fairface/fairface_001180.jpg,1,1,2
fairface,fairface_006502,data/raw/fairface/fairface_006502.jpg,1,5,3
fairface,fairface_004055,data/raw/fairface/fairface_004055.jpg,0,4,5
fairface,fairface_000908,data/raw/fairface/fairface_000908.jpg,0,3,4
fairface,fairface_003724,data/raw/fairface/fairface_003724.jpg,0,3,1
fairface,fairface_008052,data/raw/fairface/fairface_008052.jpg,1,5,3
fairface,fairface_003361,data/raw/fairface/fairface_003361.jpg,1,6,2
fairface,fairface_008739,data/raw/fairface/fairface_008739.jpg,0,1,2
fairface,fairface_009576,data/raw/fairface/fairface_009576.jpg,1,2,1
fairface,fairface_005350,data/raw/fairface/fairface_005350.jpg,1,5,4
fairface,fairface_002878,data/raw/fairface/fairface_002878.jpg,1,1,7
fairface,fairface_001651,data/raw/fairface/fairface_001651.jpg,0,3,0
fairface,fairface_005641,data/raw/fairface/fairface_005641.jpg,1,3,1
fairface,fairface_000225,data/raw/fairface/fairface_000225.jpg,0,6,3
fairface,fairface_008813,data/raw/fairface/fairface_008813.jpg,1,3,3
fairface,fairface_002181,data/raw/fairface/fairface_002181.jpg,0,6,3
fairface,fairface_008600,data/raw/fairface/fairface_008600.jpg,1,0,1
fairface,fairface_004260,data/raw/fairface/fairface_004260.jpg,1,4,7
fairface,fairface_005457,data/raw/fairface/fairface_005457.jpg,1,1,4
fairface,fairface_009880,data/raw/fairface/fairface_009880.jpg,0,2,3
fairface,fairface_003620,data/raw/fairface/fairface_003620.jpg,1,2,4
fairface,fairface_000443,data/raw/fairface/fairface_000443.jpg,1,3,3
fairface,fairface_009505,data/raw/fairface/fairface_009505.jpg,0,4,5
fairface,fairface_007918,data/raw/fairface/fairface_007918.jpg,0,3,6
fairface,fairface_004948,data/raw/fairface/fairface_004948.jpg,1,2,3
fairface,fairface_006567,data/raw/fairface/fairface_006567.jpg,0,0,3
fairface,fairface_005378,data/raw/fairface/fairface_005378.jpg,0,1,6
fairface,fairface_004263,data/raw/fairface/fairface_004263.jpg,1,6,4
fairface,fairface_003060,data/raw/fairface/fairface_003060.jpg,0,4,4
fairface,fairface_005525,data/raw/fairface/fairface_005525.jpg,1,1,5
fairface,fairface_004012,data/raw/fairface/fairface_004012.jpg,1,3,4
fairface,fairface_004777,data/raw/fairface/fairface_004777.jpg,0,5,5
fairface,fairface_002543,data/raw/fairface/fairface_002543.jpg,0,3,3
fairface,fairface_008987,data/raw/fairface/fairface_008987.jpg,1,5,4
fairface,fairface_002453,data/raw/fairface/fairface_002453.jpg,0,2,3
fairface,fairface_005407,data/raw/fairface/fairface_005407.jpg,0,1,2
fairface,fairface_003175,data/raw/fairface/fairface_003175.jpg,1,3,0
fairface,fairface_001465,data/raw/fairface/fairface_001465.jpg,1,4,4
fairface,fairface_006284,data/raw/fairface/fairface_006284.jpg,0,4,3
fairface,fairface_009369,data/raw/fairface/fairface_009369.jpg,1,4,3
fairface,fairface_009968,data/raw/fairface/fairface_009968.jpg,1,4,7
fairface,fairface_003892,data/raw/fairface/fairface_003892.jpg,1,2,5
fairface,fairface_009110,data/raw/fairface/fairface_009110.jpg,0,1,2
fairface,fairface_004221,data/raw/fairface/fairface_004221.jpg,1,5,3
fairface,fairface_005834,data/raw/fairface/fairface_005834.jpg,0,1,2
fairface,fairface_000575,data/raw/fairface/fairface_000575.jpg,0,5,5
fairface,fairface_006614,data/raw/fairface/fairface_006614.jpg,1,5,5
fairface,fairface_007472,data/raw/fairface/fairface_007472.jpg,0,3,5
fairface,fairface_004419,data/raw/fairface/fairface_004419.jpg,1,3,2
fairface,fairface_003674,data/raw/fairface/fairface_003674.jpg,1,4,4
fairface,fairface_001586,data/raw/fairface/fairface_001586.jpg,0,3,5
fairface,fairface_007245,data/raw/fairface/fairface_007245.jpg,1,5,5
fairface,fairface_009632,data/raw/fairface/fairface_009632.jpg,1,2,3
fairface,fairface_000489,data/raw/fairface/fairface_000489.jpg,0,0,4
fairface,fairface_005717,data/raw/fairface/fairface_005717.jpg,0,1,6
fairface,fairface_004589,data/raw/fairface/fairface_004589.jpg,1,3,3
fairface,fairface_007532,data/raw/fairface/fairface_007532.jpg,1,3,5
fairface,fairface_000186,data/raw/fairface/fairface_000186.jpg,0,4,4
fairface,fairface_000947,data/raw/fairface/fairface_000947.jpg,0,3,2
fairface,fairface_000114,data/raw/fairface/fairface_000114.jpg,1,2,6
fairface,fairface_005632,data/raw/fairface/fairface_005632.jpg,1,2,4
fairface,fairface_007101,data/raw/fairface/fairface_007101.jpg,0,1,3
fairface,fairface_001656,data/raw/fairface/fairface_001656.jpg,0,5,0
fairface,fairface_001094,data/raw/fairface/fairface_001094.jpg,0,1,1
fairface,fairface_009119,data/raw/fairface/fairface_009119.jpg,1,0,3
fairface,fairface_000552,data/raw/fairface/fairface_000552.jpg,1,3,3
fairface,fairface_001358,data/raw/fairface/fairface_001358.jpg,0,4,4
fairface,fairface_009778,data/raw/fairface/fairface_009778.jpg,1,1,4
fairface,fairface_001933,data/raw/fairface/fairface_001933.jpg,0,6,5
